suffix;len;count;%count;der;die;das;%der;%die;%das;rev
-mobil;5;22;0.00;0;0;22;0.00;0.00;100.00;libom-
-ouade;5;1;0.00;0;1;0;0.00;100.00;0.00;edauo-
-blone;5;31;0.00;0;31;0;0.00;100.00;0.00;enolb-
-rthai;5;2;0.00;2;0;0;100.00;0.00;0.00;iahtr-
-goral;5;1;0.00;1;0;0;100.00;0.00;0.00;larog-
-afik;4;21;0.00;0;21;0;0.00;100.00;0.00;kifa-
-rkäse;5;14;0.00;14;0;0;100.00;0.00;0.00;esäkr-
-mäus;4;2;0.00;2;0;0;100.00;0.00;0.00;suäm-
-rasis;5;2;0.00;0;2;0;0.00;100.00;0.00;sisar-
-spana;5;1;0.00;0;1;0;0.00;100.00;0.00;anaps-
-afil;4;4;0.00;0;0;4;0.00;0.00;100.00;lifa-
-gring;5;8;0.00;8;0;0;100.00;0.00;0.00;gnirg-
-eipen;5;1;0.00;0;0;1;0.00;0.00;100.00;nepie-
-weger;5;3;0.00;3;0;0;100.00;0.00;0.00;regew-
-rasit;5;52;0.00;51;0;1;98.08;0.00;1.92;tisar-
-afim;4;1;0.00;1;0;0;100.00;0.00;0.00;mifa-
-ersk;4;1;0.00;0;0;1;0.00;0.00;100.00;ksre-
-ejang;5;1;0.00;0;0;1;0.00;0.00;100.00;gnaje-
-tklub;5;6;0.00;6;0;0;100.00;0.00;0.00;bulkt-
-acja;4;1;0.00;0;1;0;0.00;100.00;0.00;ajca-
-cetom;5;1;0.00;0;0;1;0.00;0.00;100.00;motec-
-afin;4;42;0.00;1;39;2;2.38;92.86;4.76;nifa-
-rthal;5;1;0.00;0;0;1;0.00;0.00;100.00;lahtr-
-ceton;5;5;0.00;0;0;5;0.00;0.00;100.00;notec-
-eiper;5;1;0.00;1;0;0;100.00;0.00;0.00;repie-
-erneß;5;1;0.00;0;1;0;0.00;100.00;0.00;ßenre-
-ißeln;5;1;0.00;0;0;1;0.00;0.00;100.00;nleßi-
-yrium;5;3;0.00;0;0;3;0.00;0.00;100.00;muiry-
-odose;5;1;0.00;0;1;0;0.00;100.00;0.00;esodo-
-erso;4;3;0.00;2;0;1;66.67;0.00;33.33;osre-
-clon;4;1;0.00;0;0;1;0.00;0.00;100.00;nolc-
-rbase;5;1;0.00;0;1;0;0.00;100.00;0.00;esabr-
-afir;4;1;0.00;1;0;0;100.00;0.00;0.00;rifa-
-goras;5;3;0.00;3;0;0;100.00;0.00;0.00;sarog-
-thuhn;5;7;0.00;0;0;7;0.00;0.00;100.00;nhuht-
-afis;4;1;0.00;1;0;0;100.00;0.00;0.00;sifa-
-örige;5;9;0.00;0;9;0;0.00;100.00;0.00;egirö-
-afit;4;6;0.00;5;0;1;83.33;0.00;16.67;tifa-
-ssmus;5;4;0.00;2;0;2;50.00;0.00;50.00;sumss-
-ldete;5;2;0.00;0;2;0;0.00;100.00;0.00;etedl-
-ssmut;5;1;0.00;1;0;0;100.00;0.00;0.00;tumss-
-tifon;5;1;0.00;0;1;0;0.00;100.00;0.00;nofit-
-propf;5;1;0.00;1;0;0;100.00;0.00;0.00;fporp-
-clor;4;1;0.00;0;0;1;0.00;0.00;100.00;rolc-
-erst;4;4;0.00;3;1;0;75.00;25.00;0.00;tsre-
-falfa;5;1;0.00;0;1;0;0.00;100.00;0.00;aflaf-
-thrie;5;2;0.00;0;2;0;0.00;100.00;0.00;eirht-
-lycol;5;6;0.00;0;0;6;0.00;0.00;100.00;locyl-
-auen;4;58;0.00;0;0;58;0.00;0.00;100.00;neua-
-rtüre;5;7;0.00;0;7;0;0.00;100.00;0.00;erütr-
-rzeug;5;238;0.01;0;0;238;0.00;0.00;100.00;guezr-
-spann;5;28;0.00;10;0;18;35.71;0.00;64.29;nnaps-
-lycon;5;1;0.00;0;0;1;0.00;0.00;100.00;nocyl-
-spano;5;1;0.00;1;0;0;100.00;0.00;0.00;onaps-
-iagit;5;1;0.00;1;0;0;100.00;0.00;0.00;tigai-
-ötöse;5;1;0.00;0;1;0;0.00;100.00;0.00;esötö-
-obiom;5;13;0.00;0;0;13;0.00;0.00;100.00;moibo-
-dtest;5;14;0.00;14;0;0;100.00;0.00;0.00;tsetd-
-arfe;4;31;0.00;0;31;0;0.00;100.00;0.00;efra-
-tsoße;5;2;0.00;0;2;0;0.00;100.00;0.00;eßost-
-auer;4;571;0.03;220;347;4;38.53;60.77;0.70;reua-
-teich;5;32;0.00;32;0;0;100.00;0.00;0.00;hciet-
-thril;5;1;0.00;0;0;1;0.00;0.00;100.00;lirht-
-lanin;5;14;0.00;0;1;13;0.00;7.14;92.86;ninal-
-fdung;5;1;0.00;1;0;0;100.00;0.00;0.00;gnudf-
-blonz;5;1;0.00;0;0;1;0.00;0.00;100.00;znolb-
-ocire;5;1;0.00;0;1;0;0.00;100.00;0.00;erico-
-spant;5;5;0.00;5;0;0;100.00;0.00;0.00;tnaps-
-opäde;5;3;0.00;3;0;0;100.00;0.00;0.00;edäpo-
-lvieh;5;2;0.00;0;0;2;0.00;0.00;100.00;heivl-
-thrin;5;14;0.00;1;1;12;7.14;7.14;85.71;nirht-
-rbass;5;4;0.00;4;0;0;100.00;0.00;0.00;ssabr-
-disc;4;2;0.00;0;2;0;0.00;100.00;0.00;csid-
-wahl;4;248;0.01;1;247;0;0.40;99.60;0.00;lhaw-
-uenza;5;5;0.00;0;5;0;0.00;100.00;0.00;azneu-
-obios;5;1;0.00;1;0;0;100.00;0.00;0.00;soibo-
-wahn;4;42;0.00;42;0;0;100.00;0.00;0.00;nhaw-
-dttor;5;1;0.00;0;0;1;0.00;0.00;100.00;rottd-
-zdeck;5;2;0.00;0;0;2;0.00;0.00;100.00;kcedz-
-ziest;5;5;0.00;5;0;0;100.00;0.00;0.00;tseiz-
-bicin;5;4;0.00;0;0;4;0.00;0.00;100.00;nicib-
-nivit;5;1;0.00;1;0;0;100.00;0.00;0.00;tivin-
-uberg;5;1;0.00;1;0;0;100.00;0.00;0.00;grebu-
-lanit;5;9;0.00;9;0;0;100.00;0.00;0.00;tinal-
-bria;4;1;0.00;0;0;1;0.00;0.00;100.00;airb-
-arama;5;1;0.00;1;0;0;100.00;0.00;0.00;amara-
-dish;4;1;0.00;1;0;0;100.00;0.00;0.00;hsid-
-ßrost;5;1;0.00;1;0;0;100.00;0.00;0.00;tsorß-
-thrit;5;2;0.00;1;0;1;50.00;0.00;50.00;tirht-
-nhals;5;16;0.00;16;0;0;100.00;0.00;0.00;slahn-
-äßer;4;1;0.00;1;0;0;100.00;0.00;0.00;reßä-
-hotyp;5;1;0.00;1;0;0;100.00;0.00;0.00;pytoh-
-ziton;5;1;0.00;0;0;1;0.00;0.00;100.00;notiz-
-nhalt;5;78;0.00;78;0;0;100.00;0.00;0.00;tlahn-
-brid;4;3;0.00;3;0;0;100.00;0.00;0.00;dirb-
-disk;4;4;0.00;0;4;0;0.00;100.00;0.00;ksid-
-brie;4;2;0.00;0;2;0;0.00;100.00;0.00;eirb-
-cuma;4;1;0.00;0;1;0;0.00;100.00;0.00;amuc-
-uberl;5;3;0.00;0;0;3;0.00;0.00;100.00;lrebu-
-elson;5;4;0.00;2;0;2;50.00;0.00;50.00;nosle-
-elum;4;5;0.00;0;0;5;0.00;0.00;100.00;mule-
-thrix;5;1;0.00;0;1;0;0.00;100.00;0.00;xirht-
-obule;5;3;0.00;0;3;0;0.00;100.00;0.00;elubo-
-lvier;5;1;0.00;0;0;1;0.00;0.00;100.00;reivl-
-ydoe;4;1;0.00;1;0;0;100.00;0.00;0.00;eody-
-arft;4;1;0.00;0;1;0;0.00;100.00;0.00;tfra-
-ubern;5;2;0.00;0;0;2;0.00;0.00;100.00;nrebu-
-därm;4;2;0.00;0;0;2;0.00;0.00;100.00;mräd-
-ccra;4;1;0.00;0;0;1;0.00;0.00;100.00;arcc-
-izzle;5;2;0.00;2;0;0;100.00;0.00;0.00;elzzi-
-ragma;5;5;0.00;0;0;5;0.00;0.00;100.00;amgar-
-elur;4;1;0.00;0;1;0;0.00;100.00;0.00;rule-
-owalk;5;1;0.00;1;0;0;100.00;0.00;0.00;klawo-
-eive;4;1;0.00;0;1;0;0.00;100.00;0.00;evie-
-brik;4;122;0.01;0;122;0;0.00;100.00;0.00;kirb-
-elus;4;2;0.00;2;0;0;100.00;0.00;0.00;sule-
-ntfuß;5;2;0.00;2;0;0;100.00;0.00;0.00;ßuftn-
-ldbus;5;4;0.00;4;0;0;100.00;0.00;0.00;subdl-
-birer;5;1;0.00;1;0;0;100.00;0.00;0.00;rerib-
-slack;5;11;0.00;11;0;0;100.00;0.00;0.00;kcals-
-brin;4;6;0.00;0;0;6;0.00;0.00;100.00;nirb-
-dist;4;24;0.00;24;0;0;100.00;0.00;0.00;tsid-
-iband;5;4;0.00;0;1;3;0.00;25.00;75.00;dnabi-
-arpid;5;1;0.00;0;0;1;0.00;0.00;100.00;dipra-
-brio;4;3;0.00;0;0;3;0.00;0.00;100.00;oirb-
-aramo;5;1;0.00;1;0;0;100.00;0.00;0.00;omara-
-arpie;5;9;0.00;0;9;0;0.00;100.00;0.00;eipra-
-odium;5;40;0.00;0;0;40;0.00;0.00;100.00;muido-
-hkerl;5;1;0.00;0;0;1;0.00;0.00;100.00;lrekh-
-xclub;5;2;0.00;2;0;0;100.00;0.00;0.00;bulcx-
-elux;4;1;0.00;0;1;0;0.00;100.00;0.00;xule-
-letui;5;3;0.00;0;0;3;0.00;0.00;100.00;iutel-
-boje;4;16;0.00;0;16;0;0.00;100.00;0.00;ejob-
-cycle;5;2;0.00;0;0;2;0.00;0.00;100.00;elcyc-
-fiya;4;1;0.00;0;1;0;0.00;100.00;0.00;ayif-
-asski;5;2;0.00;1;0;1;50.00;0.00;50.00;ikssa-
-endym;5;1;0.00;0;0;1;0.00;0.00;100.00;mydne-
-hkern;5;4;0.00;4;0;0;100.00;0.00;0.00;nrekh-
-bris;4;5;0.00;2;1;2;40.00;20.00;40.00;sirb-
-brit;4;3;0.00;3;0;0;100.00;0.00;0.00;tirb-
-chwyz;5;1;0.00;0;0;1;0.00;0.00;100.00;zywhc-
-ibank;5;1;0.00;0;1;0;0.00;100.00;0.00;knabi-
-ugal;4;2;0.00;0;0;2;0.00;0.00;100.00;lagu-
-eight;5;1;0.00;0;0;1;0.00;0.00;100.00;thgie-
-odius;5;1;0.00;1;0;0;100.00;0.00;0.00;suido-
-ugan;4;1;0.00;1;0;0;100.00;0.00;0.00;nagu-
-blume;5;168;0.01;0;168;0;0.00;100.00;0.00;emulb-
-arpin;5;1;0.00;0;0;1;0.00;0.00;100.00;nipra-
-ugao;4;1;0.00;0;0;1;0.00;0.00;100.00;oagu-
-nkauf;5;31;0.00;31;0;0;100.00;0.00;0.00;fuakn-
-donai;5;1;0.00;1;0;0;100.00;0.00;0.00;ianod-
-ßpuls;5;1;0.00;1;0;0;100.00;0.00;0.00;slupß-
-ccent;5;1;0.00;1;0;0;100.00;0.00;0.00;tnecc-
-ensul;5;1;0.00;0;1;0;0.00;100.00;0.00;lusne-
-nstür;5;2;0.00;0;2;0;0.00;100.00;0.00;rütsn-
-eidin;5;1;0.00;0;1;0;0.00;100.00;0.00;nidie-
-örren;5;1;0.00;0;0;1;0.00;0.00;100.00;nerrö-
-ensum;5;6;0.00;0;0;6;0.00;0.00;100.00;musne-
-izzly;5;1;0.00;1;0;0;100.00;0.00;0.00;ylzzi-
-ugat;4;9;0.00;2;0;7;22.22;0.00;77.78;tagu-
-atase;5;16;0.00;0;16;0;0.00;100.00;0.00;esata-
-arpit;5;1;0.00;1;0;0;100.00;0.00;0.00;tipra-
-tkuss;5;2;0.00;2;0;0;100.00;0.00;0.00;ssukt-
-ebiß;4;1;0.00;0;0;1;0.00;0.00;100.00;ßibe-
-lying;5;2;0.00;0;0;2;0.00;0.00;100.00;gniyl-
-obond;5;1;0.00;1;0;0;100.00;0.00;0.00;dnobo-
-hnzug;5;3;0.00;3;0;0;100.00;0.00;0.00;guznh-
-örrer;5;1;0.00;1;0;0;100.00;0.00;0.00;rerrö-
-euse;4;76;0.00;0;76;0;0.00;100.00;0.00;esue-
-aräne;5;7;0.00;0;7;0;0.00;100.00;0.00;enära-
-teral;5;7;0.00;1;0;6;14.29;0.00;85.71;laret-
-ensur;5;10;0.00;0;10;0;0.00;100.00;0.00;rusne-
-eidit;5;1;0.00;1;0;0;100.00;0.00;0.00;tidie-
-arrúa;5;1;0.00;0;0;1;0.00;0.00;100.00;aúrra-
-ensus;5;8;0.00;8;0;0;100.00;0.00;0.00;susne-
-dcup;4;1;0.00;1;0;0;100.00;0.00;0.00;pucd-
-runch;5;2;0.00;2;0;0;100.00;0.00;0.00;hcnur-
-teran;5;10;0.00;8;0;2;80.00;0.00;20.00;naret-
-donat;5;1;0.00;0;0;1;0.00;0.00;100.00;tanod-
-hikin;5;1;0.00;0;1;0;0.00;100.00;0.00;nikih-
-zenda;5;1;0.00;0;1;0;0.00;100.00;0.00;adnez-
-facin;5;1;0.00;0;0;1;0.00;0.00;100.00;nicaf-
-luxöl;5;1;0.00;0;0;1;0.00;0.00;100.00;löxul-
-klotz;5;16;0.00;16;0;0;100.00;0.00;0.00;ztolk-
-aiin;4;2;0.00;0;2;0;0.00;100.00;0.00;niia-
-aussa;5;1;0.00;0;0;1;0.00;0.00;100.00;assua-
-terat;5;2;0.00;2;0;0;100.00;0.00;0.00;taret-
-zende;5;12;0.00;0;9;3;0.00;75.00;25.00;ednez-
-terau;5;1;0.00;0;1;0;0.00;100.00;0.00;uaret-
-bild;4;415;0.02;1;1;413;0.24;0.24;99.52;dlib-
-erta;4;1;0.00;0;0;1;0.00;0.00;100.00;atre-
-uach;4;1;0.00;1;0;0;100.00;0.00;0.00;hcau-
-obloc;5;1;0.00;1;0;0;100.00;0.00;0.00;colbo-
-dora;4;4;0.00;1;3;0;25.00;75.00;0.00;arod-
-bile;4;4;0.00;0;1;3;0.00;25.00;75.00;elib-
-coon;4;1;0.00;1;0;0;100.00;0.00;0.00;nooc-
-iddur;5;1;0.00;1;0;0;100.00;0.00;0.00;ruddi-
-ausse;5;3;0.00;0;3;0;0.00;100.00;0.00;essua-
-zass;4;2;0.00;0;0;2;0.00;0.00;100.00;ssaz-
-sspur;5;17;0.00;0;17;0;0.00;100.00;0.00;rupss-
-nkauz;5;27;0.00;27;0;0;100.00;0.00;0.00;zuakn-
-atpol;5;1;0.00;1;0;0;100.00;0.00;0.00;lopta-
-rzhub;5;1;0.00;1;0;0;100.00;0.00;0.00;buhzr-
-erte;4;133;0.01;84;49;0;63.16;36.84;0.00;etre-
-aiit;4;7;0.00;7;0;0;100.00;0.00;0.00;tiia-
-oblog;5;1;0.00;1;0;0;100.00;0.00;0.00;golbo-
-euss;4;1;0.00;0;0;1;0.00;0.00;100.00;ssue-
-dore;4;4;0.00;4;0;0;100.00;0.00;0.00;erod-
-ynoid;5;1;0.00;1;0;0;100.00;0.00;0.00;diony-
-dorf;4;73;0.00;0;0;73;0.00;0.00;100.00;frod-
-axel;4;2;0.00;0;0;2;0.00;0.00;100.00;lexa-
-ngsee;5;2;0.00;1;1;0;50.00;50.00;0.00;eesgn-
-erth;4;3;0.00;1;0;2;33.33;0.00;66.67;htre-
-iesta;5;2;0.00;0;2;0;0.00;100.00;0.00;atsei-
-ozaun;5;2;0.00;2;0;0;100.00;0.00;0.00;nuazo-
-guruh;5;2;0.00;0;0;2;0.00;0.00;100.00;hurug-
-mpeln;5;7;0.00;0;0;7;0.00;0.00;100.00;nlepm-
-bill;4;2;0.00;1;1;0;50.00;50.00;0.00;llib-
-axen;4;1;0.00;0;0;1;0.00;0.00;100.00;nexa-
-doöl;4;2;0.00;0;0;2;0.00;0.00;100.00;löod-
-wedge;5;1;0.00;1;0;0;100.00;0.00;0.00;egdew-
-dori;4;1;0.00;0;0;1;0.00;0.00;100.00;irod-
-moter;5;2;0.00;2;0;0;100.00;0.00;0.00;retom-
-ngsei;5;1;0.00;0;0;1;0.00;0.00;100.00;iesgn-
-kirit;5;1;0.00;1;0;0;100.00;0.00;0.00;tirik-
-kkuni;5;1;0.00;0;1;0;0.00;100.00;0.00;inukk-
-acka;4;3;0.00;0;2;1;0.00;66.67;33.33;akca-
-aufe;4;49;0.00;1;45;3;2.04;91.84;6.12;efua-
-ngsel;5;9;0.00;0;0;9;0.00;0.00;100.00;lesgn-
-dorn;4;103;0.01;103;0;0;100.00;0.00;0.00;nrod-
-doro;4;1;0.00;0;0;1;0.00;0.00;100.00;orod-
-acke;4;244;0.01;3;240;1;1.23;98.36;0.41;ekca-
-xydul;5;2;0.00;0;0;2;0.00;0.00;100.00;ludyx-
-bmord;5;1;0.00;1;0;0;100.00;0.00;0.00;dromb-
-acki;4;1;0.00;1;0;0;100.00;0.00;0.00;ikca-
-dort;4;63;0.00;63;0;0;100.00;0.00;0.00;trod-
-arga;4;1;0.00;0;1;0;0.00;100.00;0.00;agra-
-waid;4;1;0.00;1;0;0;100.00;0.00;0.00;diaw-
-rteck;5;1;0.00;0;0;1;0.00;0.00;100.00;kcetr-
-eoul;4;1;0.00;0;0;1;0.00;0.00;100.00;luoe-
-kluse;5;1;0.00;1;0;0;100.00;0.00;0.00;esulk-
-ekari;5;3;0.00;0;0;3;0.00;0.00;100.00;irake-
-somie;5;8;0.00;0;8;0;0.00;100.00;0.00;eimos-
-lzung;5;40;0.00;0;40;0;0.00;100.00;0.00;gnuzl-
-acko;4;2;0.00;2;0;0;100.00;0.00;0.00;okca-
-ertz;4;5;0.00;0;0;5;0.00;0.00;100.00;ztre-
-arge;4;44;0.00;1;43;0;2.27;97.73;0.00;egra-
-waii;4;1;0.00;0;0;1;0.00;0.00;100.00;iiaw-
-xsack;5;1;0.00;1;0;0;100.00;0.00;0.00;kcasx-
-lakka;5;1;0.00;0;0;1;0.00;0.00;100.00;akkal-
-nidol;5;3;0.00;0;0;3;0.00;0.00;100.00;lodin-
-ryton;5;3;0.00;2;0;1;66.67;0.00;33.33;notyr-
-nidom;5;1;0.00;0;0;1;0.00;0.00;100.00;modin-
-ruher;5;1;0.00;1;0;0;100.00;0.00;0.00;rehur-
-argi;4;1;0.00;1;0;0;100.00;0.00;0.00;igra-
-rnité;5;1;0.00;0;1;0;0.00;100.00;0.00;étinr-
-acks;4;2;0.00;2;0;0;100.00;0.00;0.00;skca-
-zzfan;5;1;0.00;1;0;0;100.00;0.00;0.00;nafzz-
-tkiwi;5;1;0.00;1;0;0;100.00;0.00;0.00;iwikt-
-ackt;4;1;0.00;0;0;1;0.00;0.00;100.00;tkca-
-arsia;5;1;0.00;0;1;0;0.00;100.00;0.00;aisra-
-dite;4;37;0.00;0;37;0;0.00;100.00;0.00;etid-
-eout;4;3;0.00;2;0;1;66.67;0.00;33.33;tuoe-
-rytos;5;1;0.00;1;0;0;100.00;0.00;0.00;sotyr-
-buin;4;1;0.00;1;0;0;100.00;0.00;0.00;niub-
-kkopf;5;34;0.00;34;0;0;100.00;0.00;0.00;fpokk-
-elauf;5;4;0.00;4;0;0;100.00;0.00;0.00;fuale-
-rsbau;5;1;0.00;1;0;0;100.00;0.00;0.00;uabsr-
-nidos;5;1;0.00;0;0;1;0.00;0.00;100.00;sodin-
-arana;5;2;0.00;0;2;0;0.00;100.00;0.00;anara-
-dith;4;2;0.00;1;1;0;50.00;50.00;0.00;htid-
-ygon;4;11;0.00;0;0;11;0.00;0.00;100.00;nogy-
-argo;4;9;0.00;2;0;7;22.22;0.00;77.78;ogra-
-arsie;5;4;0.00;0;4;0;0.00;100.00;0.00;eisra-
-negal;5;3;0.00;2;0;1;66.67;0.00;33.33;lagen-
-dtbus;5;1;0.00;1;0;0;100.00;0.00;0.00;subtd-
-wait;4;7;0.00;6;0;1;85.71;0.00;14.29;tiaw-
-arand;5;4;0.00;4;0;0;100.00;0.00;0.00;dnara-
-cuna;4;1;0.00;0;1;0;0.00;100.00;0.00;anuc-
-ypool;5;1;0.00;1;0;0;100.00;0.00;0.00;loopy-
-ächze;5;3;0.00;0;0;3;0.00;0.00;100.00;ezhcä-
-catem;5;1;0.00;1;0;0;100.00;0.00;0.00;metac-
-somit;5;7;0.00;6;0;1;85.71;0.00;14.29;timos-
-arang;5;2;0.00;1;0;1;50.00;0.00;50.00;gnara-
-slade;5;2;0.00;0;2;0;0.00;100.00;0.00;edals-
-ätige;5;1;0.00;0;1;0;0.00;100.00;0.00;egitä-
-dito;4;5;0.00;5;0;0;100.00;0.00;0.00;otid-
-arani;5;1;0.00;0;1;0;0.00;100.00;0.00;inara-
-asgow;5;1;0.00;0;0;1;0.00;0.00;100.00;wogsa-
-opäer;5;6;0.00;6;0;0;100.00;0.00;0.00;reäpo-
-negat;5;1;0.00;1;0;0;100.00;0.00;0.00;tagen-
-döns;4;1;0.00;0;0;1;0.00;0.00;100.00;snöd-
-kkopp;5;1;0.00;1;0;0;100.00;0.00;0.00;ppokk-
-igrün;5;3;0.00;0;0;3;0.00;0.00;100.00;nürgi-
-prise;5;2;0.00;0;2;0;0.00;100.00;0.00;esirp-
-arsin;5;6;0.00;0;2;4;0.00;33.33;66.67;nisra-
-negau;5;1;0.00;1;0;0;100.00;0.00;0.00;uagen-
-tspaß;5;1;0.00;1;0;0;100.00;0.00;0.00;ßapst-
-ditt;4;1;0.00;0;0;1;0.00;0.00;100.00;ttid-
-aohm;4;1;0.00;0;0;1;0.00;0.00;100.00;mhoa-
-elaus;5;4;0.00;0;4;0;0.00;100.00;0.00;suale-
-boka;4;1;0.00;0;1;0;0.00;100.00;0.00;akob-
-lakku;5;3;0.00;3;0;0;100.00;0.00;0.00;ukkal-
-elaut;5;4;0.00;4;0;0;100.00;0.00;0.00;tuale-
-alia;4;5;0.00;1;2;2;20.00;40.00;40.00;aila-
-alib;4;1;0.00;1;0;0;100.00;0.00;0.00;bila-
-fbike;5;1;0.00;0;0;1;0.00;0.00;100.00;ekibf-
-gère;4;1;0.00;0;1;0;0.00;100.00;0.00;erèg-
-hinie;5;4;0.00;0;4;0;0.00;100.00;0.00;einih-
-lzopf;5;4;0.00;4;0;0;100.00;0.00;0.00;fpozl-
-arsis;5;1;0.00;0;1;0;0.00;100.00;0.00;sisra-
-bszeß;5;7;0.00;7;0;0;100.00;0.00;0.00;ßezsb-
-lurad;5;1;0.00;0;0;1;0.00;0.00;100.00;darul-
-votiv;5;1;0.00;0;0;1;0.00;0.00;100.00;vitov-
-arsit;5;10;0.00;10;0;0;100.00;0.00;0.00;tisra-
-alid;4;3;0.00;1;0;2;33.33;0.00;66.67;dila-
-smagd;5;1;0.00;0;1;0;0.00;100.00;0.00;dgams-
-tzaal;5;1;0.00;1;0;0;100.00;0.00;0.00;laazt-
-alie;4;230;0.01;1;229;0;0.43;99.57;0.00;eila-
-ferse;5;4;0.00;0;4;0;0.00;100.00;0.00;esref-
-tefeu;5;1;0.00;1;0;0;100.00;0.00;0.00;uefet-
-alif;4;2;0.00;2;0;0;100.00;0.00;0.00;fila-
-arant;5;20;0.00;20;0;0;100.00;0.00;0.00;tnara-
-alig;4;1;0.00;0;0;1;0.00;0.00;100.00;gila-
-ubtor;5;1;0.00;0;0;1;0.00;0.00;100.00;rotbu-
-eigit;5;1;0.00;1;0;0;100.00;0.00;0.00;tigie-
-crod;4;1;0.00;0;0;1;0.00;0.00;100.00;dorc-
-ßung;4;94;0.01;0;94;0;0.00;100.00;0.00;gnuß-
-rüböl;5;1;0.00;0;0;1;0.00;0.00;100.00;löbür-
-zfeld;5;8;0.00;0;0;8;0.00;0.00;100.00;dlefz-
-lurak;5;1;0.00;0;0;1;0.00;0.00;100.00;karul-
-icarb;5;1;0.00;0;0;1;0.00;0.00;100.00;braci-
-alik;4;3;0.00;2;1;0;66.67;33.33;0.00;kila-
-lural;5;1;0.00;1;0;0;100.00;0.00;0.00;larul-
-iamid;5;1;0.00;0;0;1;0.00;0.00;100.00;dimai-
-hinin;5;3;0.00;0;0;3;0.00;0.00;100.00;ninih-
-blung;5;3;0.00;0;3;0;0.00;100.00;0.00;gnulb-
-prist;5;1;0.00;1;0;0;100.00;0.00;0.00;tsirp-
-terbe;5;9;0.00;5;1;3;55.56;11.11;33.33;ebret-
-luran;5;5;0.00;0;0;5;0.00;0.00;100.00;narul-
-nozöl;5;1;0.00;0;0;1;0.00;0.00;100.00;lözon-
-groni;5;1;0.00;1;0;0;100.00;0.00;0.00;inorg-
-alin;4;63;0.00;3;17;43;4.76;26.98;68.25;nila-
-gturm;5;2;0.00;2;0;0;100.00;0.00;0.00;mrutg-
-euta;4;2;0.00;1;0;1;50.00;0.00;50.00;atue-
-crol;4;1;0.00;0;0;1;0.00;0.00;100.00;lorc-
-atate;5;1;0.00;0;1;0;0.00;100.00;0.00;etata-
-ehahn;5;3;0.00;3;0;0;100.00;0.00;0.00;nhahe-
-atsoi;5;1;0.00;1;0;0;100.00;0.00;0.00;iosta-
-zfell;5;2;0.00;0;0;2;0.00;0.00;100.00;llefz-
-hinit;5;13;0.00;13;0;0;100.00;0.00;0.00;tinih-
-tkrug;5;1;0.00;1;0;0;100.00;0.00;0.00;gurkt-
-eisha;5;1;0.00;0;1;0;0.00;100.00;0.00;ahsie-
-cron;4;1;0.00;0;0;1;0.00;0.00;100.00;norc-
-raska;5;1;0.00;0;0;1;0.00;0.00;100.00;aksar-
-runde;5;71;0.00;0;71;0;0.00;100.00;0.00;ednur-
-alis;4;12;0.00;5;6;1;41.67;50.00;8.33;sila-
-lurat;5;4;0.00;0;0;4;0.00;0.00;100.00;tarul-
-anaal;5;1;0.00;1;0;0;100.00;0.00;0.00;laana-
-eute;4;45;0.00;1;43;1;2.22;95.56;2.22;etue-
-alit;4;73;0.00;73;0;0;100.00;0.00;0.00;tila-
-rwels;5;12;0.00;12;0;0;100.00;0.00;0.00;slewr-
-itbad;5;1;0.00;0;0;1;0.00;0.00;100.00;dabti-
-ugby;4;4;0.00;0;0;4;0.00;0.00;100.00;ybgu-
-tilon;5;1;0.00;0;0;1;0.00;0.00;100.00;nolit-
-iamin;5;8;0.00;0;0;8;0.00;0.00;100.00;nimai-
-cope;4;1;0.00;0;0;1;0.00;0.00;100.00;epoc-
-anaan;5;1;0.00;0;0;1;0.00;0.00;100.00;naana-
-occus;5;1;0.00;1;0;0;100.00;0.00;0.00;succo-
-aiji;4;2;0.00;1;0;1;50.00;0.00;50.00;ijia-
-rwelt;5;27;0.00;0;27;0;0.00;100.00;0.00;tlewr-
-uada;4;1;0.00;0;1;0;0.00;100.00;0.00;adau-
-rundi;5;2;0.00;1;0;1;50.00;0.00;50.00;idnur-
-icarp;5;1;0.00;0;0;1;0.00;0.00;100.00;praci-
-alix;4;3;0.00;2;1;0;66.67;33.33;0.00;xila-
-taan;4;1;0.00;1;0;0;100.00;0.00;0.00;naat-
-köten;5;1;0.00;0;0;1;0.00;0.00;100.00;netök-
-obook;5;1;0.00;0;0;1;0.00;0.00;100.00;koobo-
-rador;5;4;0.00;3;0;1;75.00;0.00;25.00;rodar-
-oboom;5;1;0.00;1;0;0;100.00;0.00;0.00;moobo-
-taaq;4;1;0.00;0;0;1;0.00;0.00;100.00;qaat-
-uade;4;2;0.00;0;2;0;0.00;100.00;0.00;edau-
-rados;5;2;0.00;2;0;0;100.00;0.00;0.00;sodar-
-ßopa;4;1;0.00;1;0;0;100.00;0.00;0.00;apoß-
-zato;4;1;0.00;0;0;1;0.00;0.00;100.00;otaz-
-taar;4;3;0.00;3;0;0;100.00;0.00;0.00;raat-
-köter;5;2;0.00;2;0;0;100.00;0.00;0.00;retök-
-ymne;4;17;0.00;0;16;1;0.00;94.12;5.88;enmy-
-erub;4;2;0.00;2;0;0;100.00;0.00;0.00;bure-
-taat;4;201;0.01;201;0;0;100.00;0.00;0.00;taat-
-fwahl;5;3;0.00;0;3;0;0.00;100.00;0.00;lhawf-
